data_source,phase,latitude,longitude,mine,distance_from_isr_km,days_since_injection,injection_rate_gpm,ore_grade_pct,aquifer_transmissivity_m2day,aquifer_hydraulic_conductivity_mday,aquifer_porosity,aquifer_specific_yield_pct,depth_to_water_m,aquifer_thickness_m,rainfall_mm,aquifer_type,season,uranium_ppb,tds_mg_l,sulfate_mg_l,ph,iron_mg_l,arsenic_ppb,risk_class
synthetic,mining,24.772828368071778,85.15071239472225,,15.983582397185776,181.43644139136055,666.182302336195,0.139983533921188,27.5,1.1,0.03,3.0,7.5,25.0,500.0,granite,post_monsoon,39.575294451114125,475.8784708467243,16.939284646727078,7.744317976695113,,,unsafe
synthetic,mining,22.2320267572627,87.45779138083783,,0.7575418167786768,157.716820379129,712.5105522026328,0.11435698403354239,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,winter,10295.79806675115,3856.7117091340515,355.28844273058667,7.284314630634089,,,unsafe
synthetic,mining,22.774913711281638,86.57439495356414,,3.3590772591757303,650.7456881163888,1143.544936985706,0.1526186568860582,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,1960.343145350246,1053.4447959502809,357.4496416184173,7.2243376217453985,,,unsafe
synthetic,mining,22.585235039691238,86.35756794883218,,6.917946585121858,200.1543690630852,748.2561006870553,0.146857944527504,63.0,3.6,0.02,1.75,7.5,17.5,750.0,quartzite,pre_monsoon,8879.945498259445,1407.6927780684584,614.3378008940448,7.3552646182573636,,,unsafe
synthetic,mining,23.68719179013891,83.99464336131602,,5.190399420527911,346.91116739107093,400.7256463700944,0.1470149362436374,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,post_monsoon,1695.445389892387,990.8819688963122,221.53899070766147,7.417061466856833,,,unsafe
synthetic,mining,22.472831142718352,86.16906360197936,,7.7260758071444755,473.7483867024399,411.65204062914853,0.1347649034862071,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,1325.9141946157458,971.1197790320316,90.57998515753224,7.49832629189254,,,unsafe
synthetic,mining,22.84347056790606,86.27619629138232,,19.04217916636729,242.90104294315745,778.227847880222,0.15293167389164727,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,39.38440739438631,209.296610673532,4.116819827012897,7.380216075137479,,,unsafe
synthetic,mining,22.411213838462483,84.68273837832639,,2.114001936060786,250.66532535051056,429.89710482178725,0.15819778524415457,63.0,3.6,0.02,1.75,7.5,17.5,750.0,quartzite,pre_monsoon,13463.445280745167,4453.361525852085,666.5395013388045,7.076871049920385,,,unsafe
synthetic,mining,22.669119178543784,86.21244140969766,,8.523313962448864,390.41997852899834,311.04407350818303,0.13627731025869333,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,640.7777412159721,595.0270478892985,103.33427878214948,7.399774513098287,,,unsafe
synthetic,mining,22.572678132466812,86.39044394478806,,9.196118294990898,329.3191530467577,914.4967812538891,0.12745863623012252,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,969.1395129592214,663.3743933067765,34.737382478894375,7.412022232787118,,,unsafe
synthetic,mining,24.409705325978084,84.81334612798308,,5.678806831400338,512.4138868714865,927.9402107478888,0.1498358215788464,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,1009.7881122525833,1240.5989741446356,181.3082348542185,7.374518235785558,,,unsafe
synthetic,mining,25.133796780983275,85.81572780540967,,5.642280497982637,163.54419340196395,638.9221048960062,0.10995232523297209,27.5,1.1,0.03,3.0,7.5,25.0,500.0,granite,pre_monsoon,1080.113306924699,1424.5552639569687,404.86061459643105,6.976884599465042,,,unsafe
synthetic,mining,22.566276507601838,86.6148063862283,,14.32356801881148,403.4800282971354,820.6289522894897,0.11408026620094495,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,120.60787911761929,806.0302089859356,113.78795953540335,7.515308761198505,,,unsafe
synthetic,mining,22.482104425782733,86.18168405753686,,12.395092468754553,221.07075227499985,791.651868445815,0.12881814176489156,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,post_monsoon,127.30087138916235,440.8412017872313,110.73220893111761,7.38900704592225,,,unsafe
synthetic,mining,22.83375370799045,86.11006325726032,,16.275357192689746,471.9005052204339,905.4040767416816,0.09138791834712762,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,103.38199092248757,208.86280779490278,75.65496736239623,7.1244355118234495,,,unsafe
synthetic,mining,22.638234717203183,86.52120253089265,,8.160957127313239,187.40370922099902,906.0439584955792,0.14835073165495194,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,1442.5013408931052,357.12930550430406,264.455545259437,7.397062926549593,,,unsafe
synthetic,mining,22.603580507156053,83.56584362377583,,12.173549436895492,234.6264825870599,200.0,0.10864877323473776,101.0,4.488888888888889,0.04,2.5,7.5,22.5,625.0,basalt,pre_monsoon,853.9245511261347,1084.1876360419208,597.9498526144458,7.35793785085814,,,unsafe
synthetic,mining,22.225548038305572,84.10940954210464,,17.88240399958343,586.2556100491217,673.9670848720698,0.11954536657025164,160.0,1.28,0.1,2.0,7.5,125.0,500.0,limestone,pre_monsoon,55.767906294619905,581.4903887569135,24.551342048484408,7.753154719759791,,,unsafe
synthetic,mining,22.857522411704046,86.06421844127124,,17.04143658715607,256.396854222048,882.1990495017872,0.1252708325520709,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,45.157649546555035,958.2063949975059,27.1111833376541,7.39044804620913,,,unsafe
synthetic,mining,22.61041844796991,86.20075813042388,,18.40846551074918,547.4978965004188,627.302442343995,0.13087112860989764,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,16.823602156096943,452.34801795514784,20.425878434774823,7.632941312448375,,,marginal
synthetic,mining,24.945188683160946,85.60032056375078,,5.452602948311675,278.37636581915075,749.9400256064985,0.12237998420311064,27.5,1.1,0.03,3.0,7.5,25.0,500.0,granite,monsoon,2151.3362972123327,1090.9714576292506,139.62330244012537,7.696674439108242,,,unsafe
synthetic,mining,22.91977242038977,86.5424676262247,,19.709881572189193,256.31595303562204,946.1169349318245,0.12850614418843406,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,winter,185.6495996206068,716.1012045255214,101.87714462243363,7.369051530482833,,,unsafe
synthetic,mining,22.7804340979624,86.39884418577539,,16.34615931788119,293.5097740711351,762.2193438706271,0.1286778432451587,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,23.555862835708126,296.4218338999034,24.678449813554714,7.4883496537976955,,,marginal
synthetic,mining,22.665840540588512,86.35823112470024,,15.916675340221934,630.9405509651942,1154.0238923542659,0.12008773321100545,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,20.977845361990703,240.93457473340166,20.203948906124193,7.84325639229878,,,marginal
synthetic,mining,23.60432242036535,84.64258440443699,,13.384814159077319,350.35608241530224,1049.432473291443,0.11285552798273961,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,pre_monsoon,102.93943531114908,1040.3660036584538,23.959719252292018,7.541958858753247,,,unsafe
synthetic,mining,22.678948684875692,86.20147075521795,,19.667032670104103,261.38110733270474,707.4462762758668,0.15398012459910035,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,25.592702376619446,652.8961076784212,42.72605775374016,7.574038958892792,,,marginal
synthetic,mining,22.80117065202071,85.55578964063353,,8.88710823812496,431.25089474420963,685.6231907805196,0.0833378384712495,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,526.5862535616008,844.328544696596,134.8180181291507,7.392701074148459,,,unsafe
synthetic,mining,22.71264158178634,86.06840018707841,,14.856632164771971,343.6720188353787,200.0,0.1254385630260013,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,146.47824701177828,296.2587373513847,46.96953228613161,7.633876282696155,,,unsafe
synthetic,mining,24.176242007518077,87.43699429780494,,14.006344630971576,578.3145614675647,650.3534917888921,0.11960283044555536,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,pre_monsoon,87.36149065528922,428.82108305958997,37.297056915657016,7.489011576200436,,,unsafe
synthetic,mining,22.50212510814,86.4906602981073,,14.668569238296604,694.458458621556,368.43793377939375,0.13928609724800123,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,211.1716336347083,423.4761514463987,72.77549632631695,7.129816907198231,,,unsafe
synthetic,mining,22.65742600276308,86.4538157582271,,15.054149801968206,425.4131767461835,800.7421822651569,0.09775315458032914,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,175.06766789587567,981.1601880313376,16.8655844842948,7.425644783934316,,,unsafe
synthetic,mining,22.51192844056465,86.24927051098733,,3.896042233312146,382.0143606386526,781.9731493085546,0.1189179808353061,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,7473.739924283576,1475.4471782731955,242.95403439973595,7.126918457263914,,,unsafe
synthetic,mining,22.65522073677772,86.54575774907653,,7.046124247077805,318.96053102205366,931.0585574629905,0.12773032051931563,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,614.2352249466154,974.8885352658567,136.6388633552504,7.474701967384064,,,unsafe
synthetic,mining,22.728466860606723,86.47932639827049,,7.9058545169355074,684.5364647166799,1123.4786783186528,0.1537273390777153,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,1248.8522075185333,1441.9499126943288,211.75235976403988,7.280782908608362,,,unsafe
synthetic,mining,22.91535559060282,86.12697839375457,,14.985196298201243,400.30430008271554,732.7872992426485,0.13736572257019394,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,215.13950136980867,424.8963795874988,21.19232155423716,7.592240054127876,,,unsafe
synthetic,mining,22.46811116552265,86.16708653232298,,14.353334716814155,223.23817876290866,1366.1255255814144,0.10375785571981125,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,163.5226714127567,1024.0061176920087,46.30820066534241,7.5047733030054955,,,unsafe
synthetic,mining,22.76072920325097,86.43226504790695,,16.683987484190812,682.1452251231121,803.8233389883652,0.11919090678857804,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,74.01678045288482,612.2205993422912,70.4855271402387,7.248476367208802,,,unsafe
synthetic,mining,22.392130889464685,87.18153620106102,,15.791531242017687,677.3116330796271,380.2587001978778,0.1496469109051013,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,pre_monsoon,166.43765715895782,450.83006995304146,153.43428079063088,7.388336488916548,,,unsafe
synthetic,mining,22.46013056410207,86.12165976486774,,11.961074199849273,372.7205303543444,585.6739910262017,0.10337454907434726,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,707.7086172853896,1387.653775517197,43.300207630042756,7.6148351214929795,,,unsafe
synthetic,mining,22.54658916734074,87.10256331756693,,2.884974881100106,321.94788755911514,637.6563084474053,0.1282561767675552,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,3727.478823587406,1887.5624047068798,497.77549217066303,7.472354619789051,,,unsafe
synthetic,mining,23.948773448332886,85.86764179071001,,12.745559658724064,514.6537190794086,902.5781756552449,0.12979776711850857,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,39.96443233678669,570.8357885425498,28.69567551230572,7.3146747565709,,,unsafe
synthetic,mining,22.55839707286572,86.33667454409103,,17.752479744385834,600.7759958556537,479.91707630883286,0.12144581701252351,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,12.967949107555086,599.3975344483196,21.89871827997467,7.279728925008567,,,marginal
synthetic,mining,24.38786324788931,83.75648797982895,,12.89916983145565,409.1486367244459,658.1858570037704,0.18977440804065931,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,winter,51.87767515191749,328.8280125406314,42.38566119763857,7.885619137952001,,,unsafe
synthetic,mining,22.644297355997914,87.70748617144203,,17.92296592869706,311.8715348107594,695.7837619709921,0.12084827511729596,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,pre_monsoon,129.97306720347885,727.7047443874646,81.83057038447676,7.489994802012686,,,unsafe
synthetic,mining,24.957740832561292,85.31611150394211,,19.981155060924298,294.8085263005478,616.9611168143823,0.1399728937693995,27.5,1.1,0.03,3.0,7.5,25.0,500.0,granite,pre_monsoon,79.36191766594763,456.9858980047121,105.9195420224193,7.517690916723063,,,unsafe
synthetic,mining,22.450494996963194,86.21860756450091,,7.248124437168305,309.4272617843625,962.7873391637836,0.11300837779862517,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,winter,2417.375797205689,1734.124879097144,177.33479549624923,7.2579680053162425,,,unsafe
synthetic,mining,22.53093468031437,86.23693488303638,,14.493464917522232,188.45910527099784,916.085256591077,0.14170205061819824,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,winter,40.525020238107906,198.57968391256523,41.00868487126077,7.540481135854173,,,unsafe
synthetic,mining,22.4967831928044,86.18409917264447,,10.845176788750056,571.5998530860211,1060.3000508170244,0.14930845913303264,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,279.52978759449957,452.6891376973128,112.00187174018133,7.833353495161106,,,unsafe
synthetic,mining,22.72483669963137,86.52112368156592,,9.153938834092493,180.87672084109914,649.1116326346847,0.11696274543155294,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,winter,1055.7358196940315,1234.780808234126,129.95633505877183,7.490175351079078,,,unsafe
synthetic,mining,23.556289171244988,83.6821706433143,,4.873354865979977,351.02240706163457,1070.173574615722,0.12878706613706015,101.0,4.488888888888889,0.04,2.5,7.5,22.5,625.0,basalt,monsoon,9510.0378596681,2630.1409661047137,521.530579090353,7.490879514667136,,,unsafe
synthetic,mining,24.778664469870062,83.93577579322036,,4.993700460319027,604.2671355417017,365.49233318338963,0.11014846225180203,150.0,0.46153846153846156,0.18,3.0,7.5,325.0,750.0,sandstone,winter,536.9798202842927,579.0289444901696,262.5625846179075,7.468399956514079,,,unsafe
synthetic,mining,22.560911651087338,86.0752183848592,,3.780948506523423,354.38141950130193,358.7964251873247,0.10462449589712139,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,pre_monsoon,3320.458560915567,904.6096388785847,340.34355618609516,7.168508369094844,,,unsafe
synthetic,mining,23.000720439887893,85.87234271103063,,12.666521779328933,290.9618427970524,406.7309321189137,0.15298944347636254,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,112.47717601970075,467.4896472953819,26.751299691958014,7.356019303421223,,,unsafe
synthetic,mining,22.920683450635124,86.14483017467131,,2.9268566231977506,669.987159805895,742.529220590383,0.11771582799074401,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,18245.20349553359,2363.5989446049225,456.9734551456747,7.087960069393823,,,unsafe
synthetic,mining,24.376463476968816,83.55507061550252,,8.684590749359309,193.39537704914616,1070.1325403846672,0.07648162746407836,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,1823.5576324122749,642.8305515253463,169.4442867603415,7.475929125816009,,,unsafe
synthetic,mining,22.51342937398086,86.10091239245992,,10.514331461516662,633.2152636149951,574.6720619634505,0.1691442268196438,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,473.11886436840786,560.5646369612826,26.345308810379347,7.729751023780805,,,unsafe
synthetic,mining,22.663353290635946,84.57364831969622,,8.820866096060499,156.00454326734666,609.1160437837613,0.11221469297204022,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,winter,469.95104053341817,931.9382475294774,52.6243186441847,7.512013443860176,,,unsafe
synthetic,mining,24.508976100688542,83.4639586330859,,17.11309731813094,359.8470594544906,680.6887439385949,0.12453703306766485,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,post_monsoon,192.08234598830168,468.32027104635796,102.70869114612779,7.428740653690112,,,unsafe
synthetic,mining,22.758830120084998,86.3606438722445,,8.919070259897818,486.3982121887629,897.2793125310666,0.16638473528677472,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,559.5920794768376,1219.8249654495328,93.02814246107569,7.316497832979256,,,unsafe
synthetic,mining,22.755144975851923,86.55841037345152,,1.7483586499896218,334.6222628021749,608.860175867775,0.1268570734781402,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,winter,6269.699655220487,3394.957239100938,1064.7309445983087,7.2368502653793065,,,unsafe
synthetic,mining,23.185818812079184,87.24945160336652,,19.844770869335683,430.07172415764586,593.5416663250227,0.126378246405961,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,post_monsoon,340.8492805191682,544.5659116703094,31.38444010315858,7.247202079346506,,,unsafe
synthetic,mining,22.494219384637326,86.51629164964422,,16.915173462098235,238.32096662056568,370.5997672529581,0.10276703397622178,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,33.794977481241375,550.4914347454896,148.16150866615797,7.271400489834994,,,unsafe
synthetic,mining,22.937250446271143,86.11996242734111,,13.234865359579395,450.0400201307653,583.0246357429926,0.0937499204252782,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,42.40492016320335,779.1662496848058,37.31220155671159,7.6739649129270875,,,unsafe
synthetic,mining,24.496502363229624,84.83736176656602,,15.150840054091288,198.04405580155813,1063.2913459941428,0.12631062454051173,36.5,2.085714285714286,0.03,5.0,7.5,17.5,625.0,gneiss,monsoon,175.5609132341911,654.411481934758,15.433775726798473,7.4321012620268725,,,unsafe
synthetic,mining,22.761535751781018,86.36750573154272,,2.6509949251213976,581.7358633319543,764.9652199688018,0.13804478350531796,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,8581.989563593324,1198.9775215814702,283.65375400659536,7.233876398919781,,,unsafe
synthetic,mining,22.660041782651394,86.08667764141606,,15.341704402653177,458.5981497964353,536.8608662985403,0.13677458530629932,,,0.02,2.0,7.5,,750.0,intrusive,pre_monsoon,275.619616613452,1307.8689511724433,62.42725404216203,7.455298215380974,,,unsafe
synthetic,mining,22.641975906738587,86.5499470232808,,4.234203940070692,399.52062659493447,1079.4035074089004,0.11932872960277244,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,2885.463755865027,603.5143942677223,215.20639954437823,7.523273512595506,,,unsafe
synthetic,mining,22.91562166423973,86.06638847024274,,9.830624978522117,151.70674158318715,579.3200795666314,0.1304491874852486,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,947.9567551883514,400.99078541696866,85.60132913687039,7.514227519953277,,,unsafe
synthetic,mining,22.064095200593844,84.84587453798298,,3.641857507553243,409.86911483169894,1129.8719847148964,0.08926251792993681,,,0.02,2.0,7.5,,750.0,intrusive,winter,3847.913220461691,2255.812102202812,517.6590205317406,7.149807157879716,,,unsafe
synthetic,mining,22.94853450553812,86.52869471429598,,15.100320790210615,446.87026960951937,1125.3832092642215,0.14020354004304775,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,614.4753996082054,163.32898070825027,149.70432095881614,7.343154903736307,,,unsafe
synthetic,mining,22.639562530545774,86.32892267431474,,4.994084222197693,274.08715777615544,755.3789063949173,0.13357894183247646,63.0,3.6,0.02,1.75,7.5,17.5,750.0,quartzite,pre_monsoon,4347.607297108845,2816.0636744553726,714.3176747839291,7.263409263781275,,,unsafe
synthetic,mining,22.774387451944275,86.5788332226129,,5.138847527984685,513.0023977267688,328.54876386843733,0.17376308396624318,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,4545.1456316804815,1194.3627880388933,988.7584118005572,7.407385069503092,,,unsafe
synthetic,mining,25.033432927917865,87.71730038372164,,2.2735247518719515,164.52378625384193,1368.6197693847287,0.13016585037261313,101.0,4.488888888888889,0.04,2.5,7.5,22.5,625.0,basalt,monsoon,7862.622772622671,1655.3467047855897,989.0310561841578,7.1504695850352205,,,unsafe
synthetic,mining,22.478800525189488,86.42411725262225,,14.440068493581046,241.03966724012753,846.3329634180863,0.10909766660931229,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,109.57879757549954,647.7137256442836,35.115733552163164,7.4710416827769865,,,unsafe
synthetic,mining,24.88757695195405,86.05121209984111,,5.987308152539469,547.7781400480565,651.0715300000844,0.1288752876531614,27.5,1.1,0.03,3.0,7.5,25.0,500.0,granite,monsoon,2414.0983027516077,429.35441138688043,181.509477946179,7.442518539703662,,,unsafe
synthetic,mining,22.53931665085156,84.3516201018922,,10.41377226271915,205.38888697709402,1002.520527515748,0.12273151217897026,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,795.3695468163413,527.3898990342675,84.76963349753555,7.477216154958394,,,unsafe
synthetic,mining,23.22522560877847,86.84244230460563,,6.71164679160408,262.41831538111734,932.8286950684833,0.13963902006563392,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,pre_monsoon,3377.3886627813,982.1049718150445,197.72122177208612,7.237384273563138,,,unsafe
synthetic,mining,22.172530635710366,86.7176903404133,,15.516555050562442,497.4961017845429,1099.9395246542704,0.13059629268572603,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,304.14866640114997,286.06560312128346,51.67838037261899,7.707393994367172,,,unsafe
synthetic,mining,24.450214660483553,83.82821088032145,,4.607024764230625,542.7281882104452,558.141601980062,0.10206249896642612,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,winter,10779.056972282884,1991.0957699654623,280.2085237792582,7.230530472703923,,,unsafe
synthetic,mining,22.49715409952861,86.07747467516964,,18.822606550923194,149.86376768159056,827.4420744644231,0.09372975161060201,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,27.500120590837692,419.17248362254173,22.95442002614128,7.524901963249487,,,marginal
synthetic,mining,22.67812365369384,86.20848439814887,,6.494665500305182,193.42185968628473,414.3999692945226,0.13582961023403486,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,1253.4982898768017,1375.085344747166,185.50235701515751,7.030551585834007,,,unsafe
synthetic,mining,24.55826973223761,87.16005678558246,,2.1666472636859377,378.74844338909236,922.9529860688464,0.16066857025649567,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,post_monsoon,5235.309694807473,2100.2403201999764,329.44491036382556,7.22966511338413,,,unsafe
synthetic,mining,22.57205953754279,86.52876047030732,,4.882074133017155,463.8210680026739,733.6999741922709,0.13175942489539816,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,pre_monsoon,5474.581416035626,1291.5548106062515,111.60453192413243,7.181858219435231,,,unsafe
synthetic,mining,22.87719639549675,86.51630768969878,,1.5714244884367865,383.19311592045426,817.1556784894846,0.14803369590695037,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,post_monsoon,11405.170579260022,3123.12400086809,363.64014422205577,6.9560521989848585,,,unsafe
synthetic,mining,22.007376175666412,85.47666482268419,,9.427900746749252,495.3005958308196,699.8172942022898,0.15245758234752022,,,0.02,2.0,7.5,,750.0,intrusive,pre_monsoon,1447.5514866263104,1032.483042510505,156.62201581982188,7.936835108952047,,,unsafe
synthetic,mining,23.68518008474166,83.8343562868754,,5.079999292397031,558.4758857827362,671.0869219868833,0.13591572442025562,94.0,0.94,0.03,2.0,10.0,100.0,750.0,basement_gneissic_complex,monsoon,1989.5455489284702,877.3643303461038,87.56543404775545,7.471157865093878,,,unsafe
synthetic,mining,23.006353195372345,83.87529549679894,,17.732316284453038,670.7354315545833,501.6129575491125,0.11193982589505232,101.0,4.488888888888889,0.04,2.5,7.5,22.5,625.0,basalt,pre_monsoon,821.9054262759827,491.0073412554535,65.55443282632089,7.719098841480286,,,unsafe
synthetic,mining,22.453741498053382,86.05560074393202,,10.390859542380912,322.93081361507933,957.0255189883349,0.13433067511765945,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,395.54660928757653,366.1469286026788,125.84696526616918,7.655402618292836,,,unsafe
synthetic,mining,22.53052284140997,86.49811457388182,,4.744032129712797,214.60076573259033,1149.0225622789276,0.1567651004735068,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,5999.794657748849,915.7571973013081,316.97892142605036,7.593799354036716,,,unsafe
synthetic,mining,22.787072150446566,86.23140586728537,,9.080279565108333,273.1687224871582,587.157614609775,0.14174955874304884,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,1334.7609359289381,1187.1738417413696,47.100108589806545,7.435949446834591,,,unsafe
synthetic,mining,22.479995417292674,86.38689611996212,,4.000286015594443,205.93537813003883,891.9835820299559,0.14659126137730885,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,6235.570455011367,2020.7605129013868,155.63452209470225,7.6894943982075,,,unsafe
synthetic,mining,22.74489499192793,86.15158016921167,,3.6567145809058768,348.66247234429136,858.6630694243116,0.11974370416260872,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,8941.27782376796,1186.6707700853397,226.05570197091174,7.52156062856337,,,unsafe
synthetic,mining,22.792000051780526,86.5416397042806,,6.083063755655535,626.089014222908,742.2233863002792,0.12551309720695816,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,monsoon,2889.524670638862,1108.0102070755258,361.0122986344402,7.385128096727919,,,unsafe
synthetic,mining,22.744073174057036,86.54036333156697,,2.25519914890204,321.29474022772683,320.84822016677424,0.12736739310621534,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,post_monsoon,9416.2882852045,1235.5152786525218,1140.0058397062596,7.255251332299246,,,unsafe
synthetic,mining,22.781639990320052,86.09720085474967,,3.8540859845267237,206.31716728910612,382.6251990487672,0.12886165383207474,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,6202.263983877875,2042.3641897065922,447.86782291883645,7.334286074651822,,,unsafe
synthetic,mining,22.79864114799332,86.07756219826403,,18.767132772608896,423.1270715733222,525.5686560047528,0.1558977912585551,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,winter,54.63996813369667,647.4624594432025,10.571948765257508,7.509488106533434,,,unsafe
synthetic,mining,23.016818974719687,87.14628340294573,,13.36937243047949,695.3274136628812,200.0,0.07795480760682974,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,pre_monsoon,628.138338749285,878.149688445222,178.43813891169842,7.46829493746838,,,unsafe
synthetic,mining,24.976450477599922,86.31550140748422,,18.429943002799586,229.1451068278805,1126.5978225938195,0.13067714286255594,199.33333333333334,2.3450980392156864,0.22,8.0,7.5,85.0,750.0,alluvium,pre_monsoon,383.6292311380356,1030.9777669224138,270.86587176403907,7.5691426106495605,,,unsafe
synthetic,mining,22.731567771792555,86.23566021162841,,5.211254135208896,571.1674720188987,840.9589242211514,0.1282372825165661,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,post_monsoon,7585.275145317833,1468.0331082753928,519.2619452681984,7.759978340396117,,,unsafe
synthetic,mining,22.890953608569465,86.19960143751426,,17.15456538243838,597.5481872730954,731.7737050564905,0.0995889401316487,42.0,1.12,0.03,1.5,7.5,37.5,750.0,schist,monsoon,25.16477290999653,311.7301814491818,12.68631673013497,7.257314347802309,,,marginal
